diagnosis,table,column,row,value,repair,extended_diagnosis,file_path,data_type,nullable
missing value,wm,sea_subsurf_temp_method,114,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,sea_subsurf_temp_method,115,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,sea_subsurf_temp_method,116,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,sea_subsurf_temp_method,117,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,sea_subsurf_temp_method,118,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,111,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,112,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,113,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,114,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,115,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,116,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,117,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
missing value,wm,source_mat_id,118,,,,/github/workspace/logsheets/filtered/water_measured.csv,XSDString,False
datatype mismatch,wo,contact_orcid,1,0000-0002-6405-1347,https://orcid.org/0000-0002-6405-1347,,/github/workspace/logsheets/filtered/water_observatory.csv,XSDAnyURI,True
datatype mismatch,wo,loc_broad_ocean_mrgid,1,2401,http://marineregions.org/mrgid/2401,,/github/workspace/logsheets/filtered/water_observatory.csv,XSDAnyURI,False
datatype mismatch,wo,loc_loc_mrgid,1,25678,http://marineregions.org/mrgid/25678,,/github/workspace/logsheets/filtered/water_observatory.csv,XSDAnyURI,False
datatype mismatch,wo,loc_regional_mrgid,1,25678,http://marineregions.org/mrgid/25678,,/github/workspace/logsheets/filtered/water_observatory.csv,XSDAnyURI,False
datatype mismatch,wo,ENA_accession_number_project,1,PRJEB64705,https://www.ebi.ac.uk/ena/browser/view/PRJEB64705,,/github/workspace/logsheets/filtered/water_observatory.csv,XSDAnyURI,False
datatype mismatch,wo,ENA_accession_number_umbrella,1,PRJEB51688,https://www.ebi.ac.uk/ena/browser/view/PRJEB51688,,/github/workspace/logsheets/filtered/water_observatory.csv,XSDAnyURI,False
